path,category,language,tracked,bytes,physical_lines,blank_lines,nonblank_lines
evals/known_bad/frontier/calibration_stale_current_head.json,"Evaluators, tests, fixtures",JSON,yes,569,22,0,22
evals/known_bad/frontier/calibration_subgroup_hidden.json,"Evaluators, tests, fixtures",JSON,yes,297,7,0,7
evals/known_bad/frontier/calibration_subgroup_wrong_denominator.json,"Evaluators, tests, fixtures",JSON,yes,628,24,0,24
evals/known_bad/frontier/calibration_synthetic_as_real_calibration.json,"Evaluators, tests, fixtures",JSON,yes,554,21,0,21
evals/known_bad/frontier/calibration_synthetic_range_as_confidence.json,"Evaluators, tests, fixtures",JSON,yes,599,24,0,24
evals/known_bad/frontier/calibration_temporal_slices_pooled.json,"Evaluators, tests, fixtures",JSON,yes,596,23,0,23
evals/known_bad/frontier/calibration_test_adaptive_bin_edges.json,"Evaluators, tests, fixtures",JSON,yes,549,21,0,21
evals/known_bad/frontier/calibration_test_label_selects_calibrator.json,"Evaluators, tests, fixtures",JSON,yes,567,22,0,22
evals/known_bad/frontier/calibration_unknown_probability_to_zero.json,"Evaluators, tests, fixtures",JSON,yes,644,25,0,25
evals/known_bad/frontier/calibration_validation_label_in_base_fit.json,"Evaluators, tests, fixtures",JSON,yes,576,22,0,22
evals/known_bad/frontier/calibration_wrong_edge_membership.json,"Evaluators, tests, fixtures",JSON,yes,570,22,0,22
evals/known_bad/frontier/contract_brand_location_collapse.json,"Evaluators, tests, fixtures",JSON,yes,172,5,0,5
evals/known_bad/frontier/contract_decision_digest_mismatch.json,"Evaluators, tests, fixtures",JSON,yes,160,5,0,5
evals/known_bad/frontier/contract_future_observation.json,"Evaluators, tests, fixtures",JSON,yes,158,5,0,5
evals/known_bad/frontier/contract_protected_alias_omission.json,"Evaluators, tests, fixtures",JSON,yes,158,5,0,5
evals/known_bad/frontier/contract_silent_schema_upgrade.json,"Evaluators, tests, fixtures",JSON,yes,197,5,0,5
evals/known_bad/frontier/convergence_booking_as_value.json,"Evaluators, tests, fixtures",JSON,yes,160,5,0,5
evals/known_bad/frontier/convergence_single_round.json,"Evaluators, tests, fixtures",JSON,yes,136,5,0,5
evals/known_bad/frontier/convergence_stale_sweeps.json,"Evaluators, tests, fixtures",JSON,yes,118,5,0,5
evals/known_bad/frontier/convergence_synthetic_as_field.json,"Evaluators, tests, fixtures",JSON,yes,166,5,0,5
evals/known_bad/frontier/data_future_revision.json,"Evaluators, tests, fixtures",JSON,yes,144,5,0,5
evals/known_bad/frontier/data_partial_download.json,"Evaluators, tests, fixtures",JSON,yes,149,5,0,5
evals/known_bad/frontier/economics_modeled_as_realized.json,"Evaluators, tests, fixtures",JSON,yes,137,5,0,5
evals/known_bad/frontier/economics_omitted_costs.json,"Evaluators, tests, fixtures",JSON,yes,119,5,0,5
evals/known_bad/frontier/evaluator_local_sealed.json,"Evaluators, tests, fixtures",JSON,yes,318,11,0,11
evals/known_bad/frontier/exact_ten_protected_fill.json,"Evaluators, tests, fixtures",JSON,yes,246,7,0,7
evals/known_bad/frontier/exact_ten_wrong_cardinality.json,"Evaluators, tests, fixtures",JSON,yes,208,7,0,7
evals/known_bad/frontier/external_placeholder_owner.json,"Evaluators, tests, fixtures",JSON,yes,140,5,0,5
evals/known_bad/frontier/external_posthoc_trial.json,"Evaluators, tests, fixtures",JSON,yes,128,5,0,5
evals/known_bad/frontier/frontier_cycle.json,"Evaluators, tests, fixtures",JSON,yes,226,7,0,7
evals/known_bad/frontier/frontier_external_block_abuse.json,"Evaluators, tests, fixtures",JSON,yes,244,6,0,6
evals/known_bad/frontier/frontier_self_attested_pass.json,"Evaluators, tests, fixtures",JSON,yes,162,6,0,6
evals/known_bad/frontier/identity_protected_alias.json,"Evaluators, tests, fixtures",JSON,yes,72750,1885,0,1885
evals/known_bad/frontier/identity_suite_collapse.json,"Evaluators, tests, fixtures",JSON,yes,74259,1915,0,1915
evals/known_bad/frontier/lineage_missing_asof.json,"Evaluators, tests, fixtures",JSON,yes,115,5,0,5
evals/known_bad/frontier/lineage_protected_log.json,"Evaluators, tests, fixtures",JSON,yes,138,5,0,5
evals/known_bad/frontier/math_hardcoded_power.json,"Evaluators, tests, fixtures",JSON,yes,238,8,0,8
evals/known_bad/frontier/math_scenario_as_measured.json,"Evaluators, tests, fixtures",JSON,yes,269,8,0,8
evals/known_bad/frontier/math_undefined_estimand.json,"Evaluators, tests, fixtures",JSON,yes,311,8,0,8
evals/known_bad/frontier/model_future_feature.json,"Evaluators, tests, fixtures",JSON,yes,274,7,0,7
evals/known_bad/frontier/model_missing_baselines.json,"Evaluators, tests, fixtures",JSON,yes,280,7,0,7
evals/known_bad/frontier/outcome_appointment_before_booking.json,"Evaluators, tests, fixtures",JSON,yes,156,5,0,5
evals/known_bad/frontier/outcome_assertion_unit_mismatch.json,"Evaluators, tests, fixtures",JSON,yes,147,5,0,5
evals/known_bad/frontier/outcome_booking_as_commission.json,"Evaluators, tests, fixtures",JSON,yes,146,5,0,5
evals/known_bad/frontier/outcome_censored_negative.json,"Evaluators, tests, fixtures",JSON,yes,142,5,0,5
evals/known_bad/frontier/outcome_clock_order.json,"Evaluators, tests, fixtures",JSON,yes,138,5,0,5
evals/known_bad/frontier/outcome_common_asof_divergence.json,"Evaluators, tests, fixtures",JSON,yes,146,5,0,5
evals/known_bad/frontier/outcome_competing_negative.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/outcome_correction_cycle.json,"Evaluators, tests, fixtures",JSON,yes,145,5,0,5
evals/known_bad/frontier/outcome_correction_target_missing.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/outcome_duplicate_booking.json,"Evaluators, tests, fixtures",JSON,yes,162,5,0,5
evals/known_bad/frontier/outcome_extra_ledger_field.json,"Evaluators, tests, fixtures",JSON,yes,134,5,0,5
evals/known_bad/frontier/outcome_failed_competing_adjudication.json,"Evaluators, tests, fixtures",JSON,yes,156,5,0,5
evals/known_bad/frontier/outcome_forged_stopper_evidence.json,"Evaluators, tests, fixtures",JSON,yes,148,5,0,5
evals/known_bad/frontier/outcome_forged_supporting_evidence.json,"Evaluators, tests, fixtures",JSON,yes,149,5,0,5
evals/known_bad/frontier/outcome_future_booking_before_assessment.json,"Evaluators, tests, fixtures",JSON,yes,156,5,0,5
evals/known_bad/frontier/outcome_future_evidence.json,"Evaluators, tests, fixtures",JSON,yes,151,5,0,5
evals/known_bad/frontier/outcome_immature_negative.json,"Evaluators, tests, fixtures",JSON,yes,142,5,0,5
evals/known_bad/frontier/outcome_incomplete_watermark_negative.json,"Evaluators, tests, fixtures",JSON,yes,166,5,0,5
evals/known_bad/frontier/outcome_missing_f9_conjunct.json,"Evaluators, tests, fixtures",JSON,yes,154,5,0,5
evals/known_bad/frontier/outcome_missing_realtor_identity.json,"Evaluators, tests, fixtures",JSON,yes,146,5,0,5
evals/known_bad/frontier/outcome_outside_window_positive.json,"Evaluators, tests, fixtures",JSON,yes,142,5,0,5
evals/known_bad/frontier/outcome_partial_route_final.json,"Evaluators, tests, fixtures",JSON,yes,158,5,0,5
evals/known_bad/frontier/outcome_post_window_rewrite.json,"Evaluators, tests, fixtures",JSON,yes,155,5,0,5
evals/known_bad/frontier/outcome_post_window_stopper.json,"Evaluators, tests, fixtures",JSON,yes,139,5,0,5
evals/known_bad/frontier/outcome_rehashed_correction.json,"Evaluators, tests, fixtures",JSON,yes,156,5,0,5
evals/known_bad/frontier/outcome_rehashed_dedupe.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/outcome_rehashed_dedupe_split_input.json,"Evaluators, tests, fixtures",JSON,yes,154,5,0,5
evals/known_bad/frontier/outcome_rehashed_input_new_f9.json,"Evaluators, tests, fixtures",JSON,yes,142,5,0,5
evals/known_bad/frontier/outcome_rehashed_label.json,"Evaluators, tests, fixtures",JSON,yes,159,5,0,5
evals/known_bad/frontier/outcome_rehashed_policy_binding.json,"Evaluators, tests, fixtures",JSON,yes,145,5,0,5
evals/known_bad/frontier/outcome_replay_receipt.json,"Evaluators, tests, fixtures",JSON,yes,148,5,0,5
evals/known_bad/frontier/outcome_shifted_assignment_anchor.json,"Evaluators, tests, fixtures",JSON,yes,150,5,0,5
evals/known_bad/frontier/outcome_stage1_contamination.json,"Evaluators, tests, fixtures",JSON,yes,141,5,0,5
evals/known_bad/frontier/outcome_unknown_assertion_type.json,"Evaluators, tests, fixtures",JSON,yes,142,5,0,5
evals/known_bad/frontier/outcome_unregistered_stopper_cause.json,"Evaluators, tests, fixtures",JSON,yes,150,5,0,5
evals/known_bad/frontier/outcome_window_authority.json,"Evaluators, tests, fixtures",JSON,yes,151,5,0,5
evals/known_bad/frontier/product_duplicate_issuance.json,"Evaluators, tests, fixtures",JSON,yes,4913,156,0,156
evals/known_bad/frontier/product_ui_bypass.json,"Evaluators, tests, fixtures",JSON,yes,5222,169,0,169
evals/known_bad/frontier/replay_duplicate_effect.json,"Evaluators, tests, fixtures",JSON,yes,125,5,0,5
evals/known_bad/frontier/replay_old_snapshot.json,"Evaluators, tests, fixtures",JSON,yes,146,5,0,5
evals/known_bad/frontier/research_brand_as_location.json,"Evaluators, tests, fixtures",JSON,yes,449,8,0,8
evals/known_bad/frontier/research_current_as_historical.json,"Evaluators, tests, fixtures",JSON,yes,475,8,0,8
evals/known_bad/frontier/research_inference_as_fact.json,"Evaluators, tests, fixtures",JSON,yes,391,8,0,8
evals/known_bad/frontier/research_metadata_as_access.json,"Evaluators, tests, fixtures",JSON,yes,462,8,0,8
evals/known_bad/frontier/research_ontario_multi_address.json,"Evaluators, tests, fixtures",JSON,yes,563,8,0,8
evals/known_bad/frontier/research_retrieved_as_authority.json,"Evaluators, tests, fixtures",JSON,yes,452,8,0,8
evals/known_bad/frontier/research_toronto_sysid_conflict.json,"Evaluators, tests, fixtures",JSON,yes,669,8,0,8
evals/known_bad/frontier/routing_stale_asymmetric.json,"Evaluators, tests, fixtures",JSON,yes,133,5,0,5
evals/known_bad/frontier/routing_straight_line.json,"Evaluators, tests, fixtures",JSON,yes,139,5,0,5
evals/known_bad/frontier/security_pii_log.json,"Evaluators, tests, fixtures",JSON,yes,100,5,0,5
evals/known_bad/frontier/security_retrieved_authority.json,"Evaluators, tests, fixtures",JSON,yes,136,5,0,5
evals/known_bad/frontier/source_mutable_as_snapshot.json,"Evaluators, tests, fixtures",JSON,yes,474,8,0,8
evals/known_bad/frontier/source_unspecified_licence.json,"Evaluators, tests, fixtures",JSON,yes,422,8,0,8
evals/known_bad/frontier/vertical_duplicate_stop.json,"Evaluators, tests, fixtures",JSON,yes,147,5,0,5
evals/known_bad/frontier/vertical_field_before_issuance.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/vertical_immature_outcome_counted.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/vertical_protected_stop.json,"Evaluators, tests, fixtures",JSON,yes,143,5,0,5
evals/known_bad/frontier/vertical_replay_receipt_mismatch.json,"Evaluators, tests, fixtures",JSON,yes,157,5,0,5
evals/known_bad/frontier/vertical_route_selection_mismatch.json,"Evaluators, tests, fixtures",JSON,yes,160,5,0,5
evals/known_bad/frontier/vertical_stage2_rewrite.json,"Evaluators, tests, fixtures",JSON,yes,130,5,0,5
evals/known_bad/math/_support.py,"Evaluators, tests, fixtures",Python,yes,1253,15,4,11
evals/known_bad/math/collapse_duplicate_physical_locations.py,"Evaluators, tests, fixtures",Python,yes,125,5,1,4
evals/known_bad/math/fill_with_protected_alias.py,"Evaluators, tests, fixtures",Python,yes,198,6,1,5
evals/known_bad/math/greedy_individual_value.py,"Evaluators, tests, fixtures",Python,yes,362,14,5,9
evals/known_bad/math/issue_nine.py,"Evaluators, tests, fixtures",Python,yes,124,5,1,4
evals/known_bad/math/permutation_sensitive.py,"Evaluators, tests, fixtures",Python,yes,494,19,5,14
evals/known_bad/math/prefer_proximity_below_value_floor.py,"Evaluators, tests, fixtures",Python,yes,213,6,1,5
evals/known_bad/math/use_stage2_field_observation.py,"Evaluators, tests, fixtures",Python,yes,198,6,1,5
evals/public/architecture_workflow_evaluator.py,"Evaluators, tests, fixtures",Python,yes,63147,1205,141,1064
evals/public/baseline_framework_evaluator.py,"Evaluators, tests, fixtures",Python,yes,50759,689,45,644
evals/public/calibration_framework_evaluator.py,"Evaluators, tests, fixtures",Python,yes,71865,852,75,777
evals/public/contract_spine_evaluator.py,"Evaluators, tests, fixtures",Python,yes,21367,361,32,329
evals/public/fixtures/architecture/architecture_abstain_no_feasible.json,"Evaluators, tests, fixtures",JSON,yes,31746,861,0,861
evals/public/fixtures/architecture/architecture_abstain_protected_bundle.json,"Evaluators, tests, fixtures",JSON,yes,32794,894,0,894
evals/public/fixtures/architecture/architecture_abstain_unresolved_value.json,"Evaluators, tests, fixtures",JSON,yes,32796,894,0,894
evals/public/fixtures/architecture/architecture_authorization_held.json,"Evaluators, tests, fixtures",JSON,yes,49362,1356,0,1356
evals/public/fixtures/architecture/architecture_error_invalid_problem.json,"Evaluators, tests, fixtures",JSON,yes,32426,893,0,893
evals/public/fixtures/architecture/architecture_fault_precommit_no_retry.json,"Evaluators, tests, fixtures",JSON,yes,41190,1142,0,1142
evals/public/fixtures/architecture/architecture_idempotent_replay.json,"Evaluators, tests, fixtures",JSON,yes,30965,900,0,900
evals/public/fixtures/architecture/architecture_issue_valid.json,"Evaluators, tests, fixtures",JSON,yes,50492,1382,0,1382
evals/public/fixtures/architecture/known_bad_duplicate_location.json,"Evaluators, tests, fixtures",JSON,yes,50492,1382,0,1382
evals/public/fixtures/architecture/known_bad_journal_rehash.json,"Evaluators, tests, fixtures",JSON,yes,49898,1370,0,1370
evals/public/fixtures/architecture/known_bad_live_enabled.json,"Evaluators, tests, fixtures",JSON,yes,50491,1382,0,1382
evals/public/fixtures/architecture/known_bad_manual_bypass.json,"Evaluators, tests, fixtures",JSON,yes,51293,1407,0,1407
evals/public/fixtures/protected_alias_exact_ten.json,"Evaluators, tests, fixtures",JSON,yes,832,16,0,16
evals/public/fixtures/ten_valid.json,"Evaluators, tests, fixtures",JSON,yes,796,16,0,16
evals/public/math_oracle_evaluator.py,"Evaluators, tests, fixtures",Python,yes,8717,143,11,132
evals/public/outcomes_labels_evaluator.py,"Evaluators, tests, fixtures",Python,yes,36250,664,45,619
evals/public/route_decision_evaluator.py,"Evaluators, tests, fixtures",Python,yes,3130,86,15,71
evals/public/temporal_identity_evaluator.py,"Evaluators, tests, fixtures",Python,yes,73947,1622,199,1423
evals/public/test_architecture_workflow.py,"Evaluators, tests, fixtures",Python,yes,74094,1327,192,1135
evals/public/test_autonomous_frontier.py,"Evaluators, tests, fixtures",Python,yes,23461,541,33,508
evals/public/test_baseline_framework.py,"Evaluators, tests, fixtures",Python,yes,11914,204,31,173
evals/public/test_calibration_framework.py,"Evaluators, tests, fixtures",Python,yes,15769,254,34,220
evals/public/test_contract_spine.py,"Evaluators, tests, fixtures",Python,yes,7333,138,11,127
evals/public/test_economics_contracts.py,"Evaluators, tests, fixtures",Python,yes,3216,81,16,65
evals/public/test_identity_contracts.py,"Evaluators, tests, fixtures",Python,yes,4147,104,20,84
evals/public/test_math_contracts.py,"Evaluators, tests, fixtures",Python,yes,18172,281,26,255
evals/public/test_outcomes_labels.py,"Evaluators, tests, fixtures",Python,yes,11212,183,22,161
evals/public/test_research_completion.py,"Evaluators, tests, fixtures",Python,yes,6103,124,16,108
evals/public/test_route_decision_evaluator.py,"Evaluators, tests, fixtures",Python,yes,1894,51,11,40
evals/public/test_temporal_identity.py,"Evaluators, tests, fixtures",Python,yes,26923,557,78,479
evals/public/test_vertical_slice.py,"Evaluators, tests, fixtures",Python,yes,10516,188,24,164
evals/public/vertical_slice_evaluator.py,"Evaluators, tests, fixtures",Python,yes,22264,445,32,413
evals/reference/fail_closed_reference.py,"Evaluators, tests, fixtures",Python,yes,619,19,3,16
pyproject.toml,Other project files,TOML,yes,277,14,1,13
scripts/_frontier_domain_common.py,Scripts and validators,Python,yes,3167,97,13,84
scripts/build_frontier_meta.py,Scripts and validators,Python,yes,2721,78,14,64
scripts/build_identity_evidence.py,Scripts and validators,Python,yes,4544,102,12,90
scripts/build_invariant_trace.py,Scripts and validators,Python,yes,3555,104,12,92
scripts/build_math_contracts.py,Scripts and validators,Python,yes,12180,106,16,90
scripts/build_phase1_evidence.py,Scripts and validators,Python,yes,9863,224,29,195
scripts/build_research_contract.py,Scripts and validators,Python,yes,29148,194,22,172
scripts/capture_public_research_evidence.py,Scripts and validators,Python,yes,5805,134,12,122
scripts/compile_repository_task_context.py,Scripts and validators,Python,yes,11941,237,9,228
scripts/evaluate_autonomous_frontier.py,Scripts and validators,Python,yes,54154,1112,49,1063
scripts/finalize_math_contracts.py,Scripts and validators,Python,yes,3089,72,9,63
scripts/finalize_research_bundle.py,Scripts and validators,Python,yes,2723,55,9,46
scripts/generate_baseline_artifacts.py,Scripts and validators,Python,yes,2413,50,7,43
scripts/generate_calibration_artifacts.py,Scripts and validators,Python,yes,1987,39,7,32
scripts/import_independent_research_capture.py,Scripts and validators,Python,yes,1970,46,8,38
scripts/import_independent_row_witness.py,Scripts and validators,Python,yes,1833,44,8,36
scripts/prove_known_bad_fails.py,Scripts and validators,Python,yes,5931,161,15,146
scripts/run_adversarial_campaign.py,Scripts and validators,Python,yes,7324,180,22,158
scripts/run_architecture_protocol.py,Scripts and validators,Python,yes,15011,359,45,314
scripts/run_research_mutation.py,Scripts and validators,Python,yes,6624,138,20,118
scripts/validate_architecture.py,Scripts and validators,Python,yes,46451,878,89,789
scripts/validate_architecture_product.py,Scripts and validators,Python,yes,22629,530,66,464
scripts/validate_architecture_schemas.py,Scripts and validators,Python,yes,25876,461,58,403
scripts/validate_baseline_framework.py,Scripts and validators,Python,yes,5768,124,12,112
scripts/validate_baseline_models.py,Scripts and validators,Python,yes,1417,41,7,34
scripts/validate_calibration_framework.py,Scripts and validators,Python,yes,4779,83,12,71
scripts/validate_calibration_uncertainty.py,Scripts and validators,Python,yes,1774,42,7,35
scripts/validate_contract_spine.py,Scripts and validators,Python,yes,8182,181,20,161
scripts/validate_control_plane.py,Scripts and validators,Python,yes,15058,315,19,296
scripts/validate_convergence.py,Scripts and validators,Python,yes,3650,91,18,73
scripts/validate_data_history.py,Scripts and validators,Python,yes,6022,145,18,127
scripts/validate_economics_contracts.py,Scripts and validators,Python,yes,10026,249,39,210
scripts/validate_economics_ecv.py,Scripts and validators,Python,yes,4264,103,18,85
scripts/validate_external_readiness.py,Scripts and validators,Python,yes,3859,93,19,74
scripts/validate_frontier_meta.py,Scripts and validators,Python,yes,1313,39,10,29
scripts/validate_full_system_convergence.py,Scripts and validators,Python,yes,4739,126,20,106
scripts/validate_identity_contracts.py,Scripts and validators,Python,yes,9292,244,43,201
scripts/validate_math_contracts.py,Scripts and validators,Python,yes,28229,439,38,401
scripts/validate_mission_integrity.py,Scripts and validators,Python,yes,4141,96,15,81
scripts/validate_observability_lineage.py,Scripts and validators,Python,yes,4663,113,18,95
scripts/validate_outcomes_labels.py,Scripts and validators,Python,yes,16484,284,26,258
scripts/validate_replay_recovery.py,Scripts and validators,Python,yes,4414,109,18,91
scripts/validate_research_completion.py,Scripts and validators,Python,yes,18180,287,29,258
scripts/validate_routing_feasibility.py,Scripts and validators,Python,yes,4587,122,19,103
scripts/validate_security_privacy.py,Scripts and validators,Python,yes,4444,108,18,90
scripts/validate_source_feasibility.py,Scripts and validators,Python,yes,676,22,6,16
scripts/validate_temporal_identity.py,Scripts and validators,Python,yes,4596,127,23,104
scripts/validate_vertical_slice.py,Scripts and validators,Python,yes,10837,225,22,203
src/cre_foundry/__init__.py,Product source,Python,yes,37,1,0,1
src/cre_foundry/architecture/protocol.py,Product source,Python,yes,16177,345,49,296
src/cre_foundry/architecture/workflow.py,Product source,Python,yes,30112,664,61,603
src/cre_foundry/baselines/__init__.py,Product source,Python,yes,196,5,2,3
src/cre_foundry/baselines/framework.py,Product source,Python,yes,33758,472,44,428
src/cre_foundry/calibration/__init__.py,Product source,Python,yes,47,1,0,1
src/cre_foundry/calibration/framework.py,Product source,Python,yes,33643,470,36,434
src/cre_foundry/contracts/__init__.py,Product source,Python,yes,55,2,1,1
src/cre_foundry/contracts/thin_slice.py,Product source,Python,yes,15221,334,26,308
src/cre_foundry/economics/__init__.py,Product source,Python,yes,985,17,2,15
src/cre_foundry/economics/engine.py,Product source,Python,yes,10572,262,61,201
src/cre_foundry/identity/__init__.py,Product source,Python,yes,1050,18,2,16
src/cre_foundry/identity/graph.py,Product source,Python,yes,36084,851,106,745
src/cre_foundry/math/__init__.py,Product source,Python,yes,162,5,2,3
src/cre_foundry/math/reference_oracle.py,Product source,Python,yes,9697,213,26,187
src/cre_foundry/outcomes/__init__.py,Product source,Python,yes,61,1,0,1
src/cre_foundry/outcomes/ledger.py,Product source,Python,yes,32273,614,43,571
src/cre_foundry/vertical/__init__.py,Product source,Python,yes,66,1,0,1
src/cre_foundry/vertical/shadow_slice.py,Product source,Python,yes,13101,288,22,266
tasks/ARCHITECTURE-001.json,Task specifications,JSON,yes,2797,20,0,20
tasks/BASELINE-001.json,Task specifications,JSON,yes,3933,20,0,20
tasks/CALIBRATION-001.json,Task specifications,JSON,yes,4286,60,0,60
tasks/CONTRACT-001.json,Task specifications,JSON,yes,2477,20,0,20
tasks/ECONOMICS-001.json,Task specifications,JSON,yes,2624,20,0,20
tasks/FRONTIER-001.json,Task specifications,JSON,yes,2286,20,0,20
tasks/IDENTITY-001.json,Task specifications,JSON,yes,2947,20,0,20
tasks/MATH-001.json,Task specifications,JSON,yes,3172,25,0,25
tasks/OUTCOMES-001.json,Task specifications,JSON,yes,3481,20,0,20
tasks/RESEARCH-001.json,Task specifications,JSON,yes,2522,32,0,32
tasks/SECURITY-001.json,Task specifications,JSON,yes,2430,20,0,20
tasks/VERTICAL-001.json,Task specifications,JSON,yes,2917,20,0,20
uv.lock,Other project files,Other text,yes,27408,249,18,231
